"","x","y","pop","msa","logincome.mean","logincome.sd","schools","students","enrollment","income","class.size","mu","score"
"5531",35.3029165292575,32.712083396485,5212.677734375,"minor",10.2638751143425,1.06790943822979,2,113,56.5,58498.7960763454,28.25,2.59454604359614,2.59454604359614
"10325.4.1",35.2029165296575,31.787083400185,16866.4375,"jerusalem",9.97410084896147,1.05272666331882,6,292,48.6666666666667,131502.53551435,24.3333333333333,3.0150823495448,3.0150823495448
"8784",34.9612498639575,32.112083398885,5563.02880859375,"minor",10.6670293472285,1.08868061571123,1,89,89,130196.386645228,29.6666666666667,2.77997615632238,2.77997615632238
"10449",34.9945831971575,31.770416733585,1557.88012695312,"minor",10.1925315014672,1.06419147720841,3,17,5.66666666666667,97962.7296591567,5.66666666666667,2.64313340497495,2.64313340497495
"8333.1.1",34.8862498642575,32.278750064885,2616.072265625,"minor",10.8639171639872,1.09868189532261,3,49,16.3333333333333,50964.2459957255,16.3333333333333,2.54584102656731,2.54584102656731
"8818.2",34.8029165312575,32.095416732285,5499.9814453125,"telaviv",10.9848096074965,1.10477798712363,2,68,34,181366.924681598,34,2.78433039968992,2.78433039968992
"10703",35.2195831962575,31.745416733685,11698.9111328125,"jerusalem",9.92061625314603,1.04990032612339,1,180,180,10820.1230434628,36,1.97575897874147,1.97575897874147
"4442",35.7279165275575,32.812083396085,64.5139007568359,"minor",9.82194030700378,1.04466583211006,1,1,1,6923.20250618263,1,1.83135394998875,1.83135394998875
"11881",34.7612498647575,31.578750067685,605.882995605469,"minor",10.2629697351607,1.06786233690182,1,8,8,30629.7757650718,8,2.32200709033712,2.32200709033712
"8286",34.8529165310575,32.295416731485,4352.65576171875,"minor",10.9424299416319,1.10264479732605,1,79,79,35878.117892872,39.5,2.26521002345817,2.26521002345817
"8586",34.9695831972575,32.178750065285,3408.61254882812,"minor",10.6692402414379,1.08879343217047,1,56,56,25970.5923322115,28,2.29683039957868,2.29683039957868
"10064",34.7779165313575,31.812083400085,4103.3515625,"minor",10.5646660074073,1.08344440494232,3,57,19,5594.7664472953,19,1.93313041003045,1.93313041003045
"8582",34.9362498640575,32.178750065285,6158.48779296875,"minor",10.7326688531231,1.09202507363985,3,95,31.6666666666667,28456.6900237781,31.6666666666667,2.39093432213713,2.39093432213713
"8819.2",34.8112498645575,32.095416732285,5326.59619140625,"telaviv",10.9655665158864,1.1038098928452,2,75,37.5,149506.061481161,37.5,2.6786789443458,2.6786789443458
"10467.1",35.1445831965575,31.770416733585,5316.06591796875,"jerusalem",10.0192842516466,1.05510843316624,1,82,82,30348.2114343438,27.3333333333333,2.24038817493886,2.24038817493886
"11655",34.7195831982575,31.612083400885,421.954742431641,"minor",10.3661064912209,1.07321461513327,1,7,7,23752.5345877134,7,2.25235574212638,2.25235574212638
"4850",35.0112498637575,32.770416729585,3400.65283203125,"haifa",10.7513487788719,1.09297498084976,1,61,61,15065.0423900096,30.5,2.20461216783715,2.20461216783715
"11721",34.7862498646575,31.603750067585,1761.77868652344,"minor",10.26186121015,1.06780466431262,1,21,21,14794.1032513451,21,2.11121005910414,2.11121005910414
"14764",34.8112498645575,31.278750068885,1850.05981445312,"minor",9.86522768286779,1.04696533333608,1,22,22,47344.4993619966,22,2.43517005105486,2.43517005105486
"8207",34.8779165309575,32.328750064685,1898.39831542969,"minor",10.8974189222538,1.10037462924899,1,25,25,64631.6357341698,25,2.48868799302727,2.48868799302727
"10703.1",35.2195831962575,31.745416733685,11698.9111328125,"jerusalem",9.92061625314603,1.04990032612339,1,180,180,4619.6854775173,36,1.66196151333683,1.66196151333683
"4469",35.0445831969575,32.803750062785,3664.38256835938,"haifa",10.6960597569152,1.0901610358574,1,80,80,51263.8574235567,40,2.42762220062007,2.42762220062007
"11522",34.5695831988575,31.628750067485,687.271301269531,"minor",10.6360713341129,1.08709967518637,1,9,9,48028.5144044142,9,2.44380395347035,2.44380395347035
"15886",34.2862498666575,31.203750069185,214.482543945312,"minor",10.3743475265031,1.07364113218643,1,6,6,6932.49114423347,6,1.87800545143099,1.87800545143099
"3853",35.2779165293575,32.862083395885,2268.34033203125,"minor",10.3277009878892,1.07122468790991,1,40,40,105000.722624627,40,2.45274357913749,2.45274357913749
"10476.1",35.2195831962575,31.770416733585,16383.8623046875,"jerusalem",9.94253751353409,1.05105965120571,3,256,85.3333333333333,2016.92225979916,28.4444444444444,1.5091425153445,1.5091425153445
"8847.3",34.8279165311575,32.087083398985,15465.7119140625,"telaviv",10.9132677605294,1.10117451238461,4,213,53.25,18700.4076003212,26.625,2.63398237930896,2.63398237930896
"8446.2",34.9612498639575,32.237083398385,5994.2861328125,"minor",10.7005821614526,1.09039147717448,1,94,94,23994.5765825021,31.3333333333333,2.34218105718177,2.34218105718177
"9471.1",34.8445831977575,31.928750066285,486.320373535156,"minor",10.6236713689843,1.08646579784508,1,5,5,65433.5430743473,5,2.50296312304001,2.50296312304001
"5942",35.0695831968575,32.670416729985,124.275382995605,"haifa",10.6150452215776,1.08602461715386,1,3,3,174643.224953231,3,2.86136747403943,2.86136747403943
"11415",34.6612498651575,31.645416734085,157.367645263672,"minor",10.5053642592892,1.08039932223071,1,1,1,135138.459718478,1,2.62165571969958,2.62165571969958
"1221.2",35.1529165298575,33.087083394985,683.010620117188,"minor",10.5732483851082,1.08388439241606,1,13,13,3189.32251061757,13,1.52863301440577,1.52863301440577
"4723",35.6445831945575,32.787083396185,378.764404296875,"minor",9.89373299200482,1.04847683130259,1,7,7,28481.1643057738,7,2.3064663232929,2.3064663232929
"10044.3",35.1195831966575,31.820416733385,3094.06958007812,"minor",10.0958415517544,1.0591318012491,2,52,26,10057.177473682,26,2.01381058166264,2.01381058166264
"8803.1",34.8945831975575,32.103750065585,6298.044921875,"telaviv",10.7943269445247,1.09515736791693,2,102,51,17214.140191786,25.5,2.34740801080456,2.34740801080456
"9302",34.8945831975575,31.970416732785,1040.91650390625,"minor",10.5963964141506,1.08507021862645,1,17,17,19346.8868165347,17,2.18213699058231,2.18213699058231
"7867",35.0445831969575,32.437083397585,1160.05187988281,"minor",10.6002627523905,1.08526815694916,1,22,22,342192.646728544,22,2.85441415282576,2.85441415282576
"381",35.6029165280575,33.237083394385,414.056427001953,"minor",9.99833233883856,1.05400465626415,1,8,8,5472.7019773063,8,1.77095702134757,1.77095702134757
"5248.1",35.2195831962575,32.737083396385,1630.22741699219,"minor",10.3863544376209,1.07426225008509,2,20,10,86721.6799186547,10,2.63513567925754,2.63513567925754
"8811.2",34.9612498639575,32.103750065585,4862.5029296875,"minor",10.6648221124933,1.08856797432291,2,69,34.5,15724.3517262333,34.5,2.12418873512851,2.12418873512851
"8872.1",34.8029165312575,32.078750065685,10287.9951171875,"telaviv",10.9546753562752,1.10326159667472,1,153,153,91891.0404048543,38.25,2.68780982262837,2.68780982262837
"11721.1",34.7862498646575,31.603750067585,1761.77868652344,"minor",10.26186121015,1.06780466431262,1,21,21,26096.1700624933,21,2.27846470438419,2.27846470438419
"9217",34.7445831981575,31.987083399385,1943.22509765625,"telaviv",10.9201728573434,1.10152282759134,1,34,34,19024.2278610584,34,2.06459997219475,2.06459997219475
"9101",34.8695831976575,32.020416732585,6542.42626953125,"telaviv",10.7175166628198,1.09125395062642,2,88,44,38188.0334943212,22,2.63205263950562,2.63205263950562
"7637.1",34.9195831974575,32.478750064085,977.152465820312,"minor",10.8537642422255,1.09816838631046,1,12,12,321192.036222239,12,2.88951095023466,2.88951095023466
"8697",34.8945831975575,32.137083398785,2868.71801757812,"telaviv",10.804060625611,1.0956510304944,1,42,42,12559.6233757566,21,2.12618756313452,2.12618756313452
"4095.1",35.0945831967575,32.837083395985,3499.13818359375,"haifa",10.6129231582241,1.08591605764309,2,56,28,25257.1458647379,28,2.39356720269915,2.39356720269915
"9218.1",34.7529165314575,31.987083399385,3565.73901367188,"telaviv",10.9017515971815,1.10059335497729,2,43,21.5,105826.231133939,21.5,2.73844081830691,2.73844081830691
"10476.2.2",35.2195831962575,31.770416733585,16383.8623046875,"jerusalem",9.94253751353409,1.05105965120571,3,256,85.3333333333333,15366.1931365967,28.4444444444444,2.35333251300053,2.35333251300053
"8398.1",34.9029165308575,32.253750064985,1291.35668945312,"minor",10.8212587410919,1.09652272313142,1,17,17,125381.304416729,17,2.67715025760545,2.67715025760545
"26403",35.1529165298575,30.362083405885,123.226417541504,"minor",9.05081328439179,1.00281898690042,1,2,2,5450.58314938345,2,1.74893205860986,1.74893205860986
"9793",34.7445831981575,31.862083399885,2639.73779296875,"minor",10.7037931677153,1.09055506599546,1,35,35,35688.5211714927,35,2.26012206101777,2.26012206101777
"7041.1",35.3612498623575,32.562083397085,490.6767578125,"minor",10.1620297115474,1.06259795425841,1,7,7,41994.8395392938,7,2.40470780763084,2.40470780763084
"6937",35.1862498630575,32.570416730385,657.866394042969,"minor",10.4005873888025,1.0749980562671,1,9,9,91859.0458371761,9,2.60372808694422,2.60372808694422
"12297",34.9445831973575,31.512083401285,815.839294433594,"minor",9.97288820754622,1.05266266663512,1,13,13,42032.9171253335,13,2.40749602635387,2.40749602635387
"4272.1",34.9862498638575,32.820416729385,4746.916015625,"haifa",10.8163235047296,1.09627264982199,2,100,50,80768.5623278385,25,2.79663921034745,2.79663921034745
"8457",34.8862498642575,32.228750065085,563.32177734375,"minor",10.8487147285517,1.09791290529662,1,8,8,16244.2191211131,8,2.13941488970552,2.13941488970552
"9351",34.7362498648575,31.953750066185,1003.54919433594,"minor",10.8781841838853,1.0994030796495,1,13,13,20015.5058354421,13,2.20890191316705,2.20890191316705
"9361.3.1",34.8195831978575,31.953750066185,6923.23583984375,"minor",10.7086996850135,1.09080498740932,4,77,19.25,20121.955756255,19.25,2.50550534172657,2.50550534172657
"10321",35.1695831964575,31.787083400185,12267.107421875,"jerusalem",10.0085810049488,1.05454471508108,3,179,59.6666666666667,70682.9237514345,29.8333333333333,2.64930765827747,2.64930765827747
"2844.3",35.1695831964575,32.945416728885,2206.5029296875,"minor",10.5110399147089,1.08069113249649,2,36,18,64974.3904471893,18,2.56909076949793,2.56909076949793
"2843",35.1612498631575,32.945416728885,1837.380859375,"minor",10.5248226379544,1.08139943478369,2,30,15,20992.1868718917,15,2.26198541772014,2.26198541772014
"5431",35.2279165295575,32.720416729785,1936.61840820312,"minor",10.3705427670733,1.07344423687251,1,33,33,33440.5398127627,33,2.23512400658907,2.23512400658907
"8671",34.8862498642575,32.145416732085,3546.02880859375,"telaviv",10.8237328512255,1.09664806728025,1,48,48,63121.6363596715,24,2.58576498656062,2.58576498656062
"7765",34.8945831975575,32.453750064185,1598.46362304688,"minor",10.9000284748718,1.10050637207867,1,25,25,27706.8934858703,25,2.25056543231624,2.25056543231624
"8933.2",34.8195831978575,32.062083399085,16152.783203125,"telaviv",10.8882127882776,1.09990973307801,3,238,79.3333333333333,96997.0926342474,39.6666666666667,2.77108007741008,2.77108007741008
"10261.3",34.6695831984575,31.787083400185,5058.1396484375,"minor",10.7216319065273,1.09146343688581,1,68,68,52603.4493684881,34,2.47489614787544,2.47489614787544
"6112",35.1029165300575,32.653750063385,2132.30908203125,"minor",10.5528470304807,1.08283819610425,1,44,44,12008.2399098881,22,2.05837018494788,2.05837018494788
"13264",34.7529165314575,31.387083401785,2204.16479492188,"minor",10.0392628444295,1.05615985976606,1,40,40,16581.1309892607,40,1.96263194348996,1.96263194348996
"4773.2",35.1695831964575,32.778750062885,1021.72802734375,"haifa",10.4724771290213,1.07870689711861,1,16,16,89334.2757131528,16,2.6903497790404,2.6903497790404
"5046",35.0612498635575,32.753750062985,1410.87524414062,"haifa",10.6516550467516,1.08789577966681,1,17,17,169375.515330425,17,2.85174729132778,2.85174729132778
"14143.2",34.9362498640575,31.320416735385,2658.71069335938,"minor",9.79590657415605,1.04328043391751,2,22,11,11039.972893806,11,2.13172067245555,2.13172067245555
"8261",34.9945831971575,32.312083398085,1871.48999023438,"minor",10.6582222745002,1.08823109649969,1,34,34,48890.1400108045,34,2.32091296266677,2.32091296266677
"7488",34.9195831974575,32.503750063985,3589.1015625,"minor",10.861372166812,1.09855319836855,1,57,57,36439.6278561172,28.5,2.39240725663862,2.39240725663862
"8781.1",34.9362498640575,32.112083398885,2765.09252929688,"telaviv",10.7142408667317,1.09108716765189,1,51,51,35762.115890309,25.5,2.37947896679457,2.37947896679457
"8524.1",34.9612498639575,32.203750065185,1640.63439941406,"minor",10.6915524735254,1.08993131656823,1,18,18,15098.4065314748,18,2.13308410789795,2.13308410789795
"8475",34.8695831976575,32.220416731785,1610.16979980469,"telaviv",10.8818597001484,1.09958879688669,1,16,16,12083.5221869289,16,2.07341779488127,2.07341779488127
"15417",34.8112498645575,31.237083402385,1334.767578125,"minor",9.8239495224496,1.04477267715941,1,12,12,17314.8626326097,12,2.18539501524906,2.18539501524906
"4297.1",35.2029165296575,32.820416729385,1104.08923339844,"minor",10.4295687783814,1.07649476328299,1,20,20,56644.9214103825,20,2.45694089146686,2.45694089146686
"8653.2",34.9445831973575,32.153750065385,2779.37231445312,"minor",10.7096726393679,1.09085453961398,2,42,21,79461.6778827526,21,2.62887285678514,2.62887285678514
"10620.4",35.1612498631575,31.753750066985,10543.6474609375,"jerusalem",9.98616393186311,1.05336307615514,3,183,61,1746.41118857238,30.5,1.23162197842856,1.23162197842856
"8666",34.8445831977575,32.145416732085,6623.2890625,"telaviv",10.9131470655133,1.10116842316157,1,98,98,22834.4563607427,32.6666666666667,2.32918047420435,2.32918047420435
"4473",35.0779165301575,32.803750062785,3649.02563476562,"haifa",10.6343000412455,1.08700915059245,1,77,77,46062.9295602766,38.5,2.42094930364773,2.42094930364773
"10180.2",35.2112498629575,31.803750066785,9921.7890625,"jerusalem",9.98067719657901,1.05307365979461,3,182,60.6666666666667,26082.5214591815,30.3333333333333,2.31526020095631,2.31526020095631
"8365",34.9695831972575,32.270416731585,1285.25244140625,"minor",10.6938042298207,1.09004608617254,1,25,25,412812.042373064,25,2.87318284786358,2.87318284786358
"5531.1",35.3029165292575,32.712083396485,5212.677734375,"minor",10.2638751143425,1.06790943822979,2,113,56.5,28615.1487080782,28.25,2.40637951704265,2.40637951704265
"5598",35.1029165300575,32.703750063185,1644.06689453125,"haifa",10.5650488384272,1.08346403511182,1,36,36,34377.3676437268,36,2.29629175193798,2.29629175193798
"5103.1.1",35.5362498616575,32.753750062985,1119.52795410156,"minor",9.99585503537241,1.05387407192977,2,23,11.5,13250.5505692624,11.5,2.09229819093473,2.09229819093473
"10338",34.6945831983575,31.778750066885,895.072021484375,"minor",10.6603771977039,1.08834110245843,1,11,11,110477.203997966,11,2.65252019249863,2.65252019249863
"8874",34.8195831978575,32.078750065685,16704.423828125,"telaviv",10.917199084634,1.10137283447291,4,243,60.75,14161.3157426733,30.375,2.48951934919429,2.48951934919429
"9910.1",34.7445831981575,31.837083399985,836.902099609375,"minor",10.6630808337952,1.08847910375468,1,7,7,21994.6220459004,7,2.22846334867653,2.22846334867653
"15547",34.7612498647575,31.228750069085,1222.93786621094,"minor",9.85987591331821,1.04668131164479,1,13,13,15595.345398295,13,2.14468170380382,2.14468170380382
"10620.5",35.1612498631575,31.753750066985,10543.6474609375,"jerusalem",9.98616393186311,1.05336307615514,3,183,61,11896.6642481953,30.5,2.09350464934642,2.09350464934642
"16774",35.0112498637575,31.153750069385,613.007202148438,"minor",9.5990405177884,1.03274394577361,1,9,9,93073.1262603813,9,2.60675760221559,2.60675760221559
"12831",34.8695831976575,31.437083401585,168.504623413086,"minor",9.97164530768008,1.05259706903555,1,1,1,2042.26618499827,1,1.21288858825426,1.21288858825426
"9396.1",34.8279165311575,31.945416732885,1896.86303710938,"minor",10.6797960595068,1.08933190837865,1,24,24,33035.3715484602,24,2.32454526761857,2.32454526761857
"8960.2",34.7779165313575,32.053750065785,9231.30078125,"telaviv",10.9665307866341,1.1038584242271,1,141,141,6068.84271818306,35.25,1.92723861764753,1.92723861764753
"10397.3",35.1862498630575,31.778750066885,15584.8779296875,"jerusalem",9.98353707572721,1.05322452369047,4,275,68.75,38817.6416788855,34.375,2.46382490171609,2.46382490171609
"8264",34.8445831977575,32.303750064785,2902.677734375,"minor",10.9640990647208,1.10373603248848,1,42,42,740410.303136732,21,3.11918102281728,3.11918102281728
"9793.1",34.7445831981575,31.862083399885,2639.73779296875,"minor",10.7037931677153,1.09055506599546,1,35,35,106820.01153723,35,2.53379026598348,2.53379026598348
"1533",35.6195831946575,33.062083395085,74.5047302246094,"minor",9.95584852646737,1.05176299223243,1,2,2,11961.6013622212,2,2.05752869506649,2.05752869506649
"4201.1",35.1945831963575,32.828750062685,2097.00903320312,"minor",10.444323477856,1.07725595214343,2,42,21,41242.9201346857,21,2.42258034181405,2.42258034181405
"8317",34.9362498640575,32.287083398185,1975.92150878906,"minor",10.7631539759791,1.09357487047345,1,20,20,190499.480489365,20,2.79006814992052,2.79006814992052
"10113.2",34.6529165318575,31.803750066785,8378.66015625,"minor",10.783787320765,1.09462257933779,3,115,38.3333333333333,75379.3250040639,38.3333333333333,2.59304373905071,2.59304373905071
