"","X","age","state.code","county.code","income","sex","education","race","degree","employed","person","county","subregion","lat","long","group"
"10264",387,30,6,95,0,"female",16,"Asian only","4-year degree",NA,2230,"solano","solano",38.2383869187899,-121.974206384827,1
"10265",489,25,6,0,0,"female",11,"White only","no 4-year degree",1,1135,"unknown","kern",38.2311549173802,-121.594270923989,1
"10266",1667,26,6,0,54349.7536084615,"female",14,"White only","no 4-year degree",1,1208,"unknown","kern",34.075787190867,-118.284487803132,1
"10267",1541,35,6,7,36993.6075806618,"male",12,"American Indian, Alaskan Native only (AI)","no 4-year degree",1,53,"butte","butte",39.6926889157437,-121.686534316228,1
"10268",2116,29,6,83,27057.2480508126,"female",16,"White only","4-year degree",1,2142,"santa barbara","santa barbara",34.693774124761,-120.170683310931,1
"10269",191,28,6,0,30465.3680607677,"male",14,"White-Black","no 4-year degree",1,1265,"unknown","los angeles",33.8627212502021,-118.278276756925,1
"10270",3,34,6,77,45799.8085094732,"female",16,"White only","4-year degree",1,2177,"san joaquin","san joaquin",38.0090964075803,-121.379046825822,1
"10271",1568,33,6,0,59000,"male",11,"White only","no 4-year degree",1,2227,"unknown","los angeles",33.9159094790201,-118.356354244179,1
"10272",542,26,6,7,0,"female",12,"White only","no 4-year degree",NA,61,"butte","butte",39.8506532393174,-121.475901236853,1
"10273",2047,33,6,95,33924.605163373,"male",12,"White only","no 4-year degree",1,2250,"solano","solano",38.1539410418589,-122.129842571167,1
"10274",1567,27,6,1,46201.2140825391,"female",14,"Asian only","no 4-year degree",0,1732,"alameda","alameda",37.702618622677,-121.877254243003,1
"10275",269,33,6,37,32767.6354784053,"female",12,"Black only","no 4-year degree",1,448,"los angeles","los angeles",33.8532057726906,-118.266028258138,1
"10276",1670,28,6,0,25878.2706514467,"female",18,"White only","4-year degree",1,1811,"unknown","los angeles",38.3187507681197,-121.483556675468,1
"10277",758,33,6,75,57699.1414222866,"female",16,"Black only","4-year degree",1,1904,"san francisco","san francisco",37.7639456572402,-122.424180528235,1
"10278",1206,31,6,67,53131.9328775164,"male",12,"White only","no 4-year degree",1,1455,"sacramento","sacramento",38.6367597110908,-121.222825312116,1
"10279",996,33,6,0,47840,"male",11,"White only","no 4-year degree",1,1309,"unknown","orange",33.7740996748424,-117.791605726533,1
"10280",264,26,6,19,43434.7763612866,"male",14,"Asian only","no 4-year degree",1,127,"fresno","fresno",36.8291451151,-119.509217134474,1
"10281",1815,34,6,99,56513.8198798522,"male",8,"White-AI","no 4-year degree",1,1044,"stanislaus","stanislaus",37.3591263737569,-121.388929772184,1
"10282",179,30,6,0,5319.18820243329,"female",18,"White only","4-year degree",1,1351,"unknown","los angeles",33.735508285226,-117.836917185462,1
"10283",1538,30,6,0,0,"female",16,"Asian only","4-year degree",NA,2075,"unknown","sacramento",33.9097988318949,-118.118704773798,1
"10284",347,26,6,59,31103.8373678923,"male",12,"Asian only","no 4-year degree",1,916,"orange","orange",33.6739844073707,-117.678457693489,1
"10285",1400,26,6,37,72741.3176593836,"male",13,"White only","no 4-year degree",1,555,"los angeles","los angeles",34.1105217389077,-118.204043755538,1
"10286",1105,26,6,37,40778.0417036265,"male",16,"Asian only","4-year degree",0,271,"los angeles","los angeles",34.2124365380731,-118.293069542861,1
"10287",1878,29,6,37,72000,"female",16,"Black only","4-year degree",1,233,"los angeles","los angeles",34.0555760778171,-118.360166198536,1
"10288",2039,30,6,1,55000,"male",16,"Asian only","4-year degree",1,1753,"alameda","alameda",37.561136533735,-121.992806466399,1
"10289",1223,29,6,53,0,"male",12,"Hawaiian/Pacific Islander only (HP)","no 4-year degree",NA,1482,"monterey","monterey",36.4408324991428,-121.215684469622,1
"10290",1652,35,6,0,71567.33383541,"male",16,"White only","4-year degree",1,1181,"unknown","shasta",33.7235463006077,-117.79254707483,1
"10291",1264,35,6,111,119025.330718141,"male",18,"White only","4-year degree",1,1053,"ventura","ventura",34.423832829797,-119.011540133802,1
"10292",1678,35,6,37,0,"female",16,"Asian only","4-year degree",NA,415,"los angeles","los angeles",33.8894259238026,-118.205697746,1
"10293",2226,28,6,59,50392.6269787364,"female",12,"White only","no 4-year degree",1,884,"orange","orange",33.7289012801504,-117.753481309653,1
"10294",1918,28,6,0,27673.5524833202,"female",16,"Asian only","4-year degree",1,1807,"unknown","orange",34.0620038461465,-118.339706775401,1
"10295",2008,28,6,81,123254.774129484,"male",18,"Asian only","4-year degree",1,1918,"san mateo","san mateo",37.4084962114554,-122.305961386952,1
"10296",1914,25,6,89,44718.498231627,"male",12,"White only","no 4-year degree",1,1120,"shasta","shasta",40.5957238260683,-122.145125684144,1
"10297",474,26,6,89,0,"male",12,"Hawaiian/Pacific Islander only (HP)","no 4-year degree",NA,1111,"shasta","shasta",41.0297959735322,-121.731730749642,1
"10298",623,32,6,95,0,"male",12,"White only","no 4-year degree",NA,2229,"solano","solano",38.2273158771801,-121.896878283036,1
"10299",648,32,6,37,38322.8481002152,"male",12,"White only","no 4-year degree",1,217,"los angeles","los angeles",33.9007048368361,-118.238953281495,1
"10300",1092,30,6,0,27844.0437840298,"male",12,"White only","no 4-year degree",1,1311,"unknown","los angeles",35.2314496095687,-119.486146073973,1
"10301",821,30,6,37,835.802773162723,"male",16,"Black only","4-year degree",1,684,"los angeles","los angeles",34.0717373870378,-118.118865508664,1
"10302",1888,33,6,107,35149.344009161,"male",14,"White only","no 4-year degree",1,2254,"tulare","tulare",36.2198448535507,-118.214860212754,1
"10303",1539,31,6,1,150000,"male",18,"Asian only","4-year degree",1,1684,"alameda","alameda",37.6028562946733,-121.980937339752,1
"10304",523,29,6,75,133000,"male",16,"White only","4-year degree",1,1884,"san francisco","san francisco",37.7503056698737,-122.411223927147,1
"10305",2040,32,6,37,10741.0751702264,"female",13,"White only","no 4-year degree",1,345,"los angeles","los angeles",34.0065349218612,-118.410576141294,1
"10306",956,26,6,37,60000,"female",12,"White only","no 4-year degree",1,626,"los angeles","los angeles",34.0136765232294,-118.437136706882,1
"10307",1856,28,6,73,110991.25145562,"male",18,"White only","4-year degree",1,1626,"san diego","san diego",32.9820493630689,-117.249191632319,1
"10308",1645,34,6,79,93688.3837440982,"male",16,"White only","4-year degree",1,2104,"san luis obispo","san luis obispo",35.3843127303535,-120.515591651567,1
"10309",2185,35,6,97,120000,"male",16,"White only","4-year degree",1,2165,"sonoma","sonoma",38.6118840896717,-122.919039824737,1
"10310",1690,31,6,111,0,"male",12,"White only","no 4-year degree",NA,1061,"ventura","ventura",34.3408370640271,-119.164632433605,1
"10311",2073,28,6,0,128001.197233796,"female",16,"White only","4-year degree",1,1100,"unknown","los angeles",32.944647143859,-117.220090783256,1
"10312",1592,28,6,59,26170.3759040684,"male",13,"White only","no 4-year degree",1,844,"orange","orange",33.7031123427787,-117.742913454083,1
"10313",1331,35,6,0,62538.5448010638,"male",12,"White only","no 4-year degree",1,1151,"unknown","monterey",33.7387164452736,-117.655667422512,1
"10314",819,31,6,37,32298.9287441969,"female",14,"White only","no 4-year degree",1,183,"los angeles","los angeles",34.0614449299909,-118.905903917492,1
"10315",1289,33,6,59,30488.3346324787,"female",13,"Asian only","no 4-year degree",1,1020,"orange","orange",33.815958228936,-117.812733231582,1
"10316",497,31,6,77,0,"male",14,"Asian only","no 4-year degree",NA,2185,"san joaquin","san joaquin",37.8350572324367,-120.989795020057,1
"10317",76,25,6,0,0,"male",12,"White only","no 4-year degree",NA,1167,"unknown","los angeles",34.07171269636,-118.250889678698,1
"10318",1172,25,6,79,69112.7047673799,"male",13,"White only","no 4-year degree",1,2102,"san luis obispo","san luis obispo",35.2733863686305,-120.48981654148,1
"10319",1681,32,6,37,104078.063028865,"female",12,"White only","no 4-year degree",1,566,"los angeles","los angeles",33.9546667471497,-118.288524998689,1
"10320",1201,26,6,37,24753.3491207287,"female",12,"White only","no 4-year degree",1,378,"los angeles","los angeles",34.2318429215324,-118.482684554827,1
"10321",280,35,6,75,52383.3687724546,"male",12,"Asian only","no 4-year degree",1,1909,"san francisco","san francisco",37.7458484766189,-122.402552012048,1
"10322",2212,28,6,0,12133.7895954028,"female",11,"White only","no 4-year degree",1,1215,"unknown","los angeles",37.6870640735237,-121.925684694599,1
"10323",992,31,6,73,91081.2527509406,"female",18,"White only","4-year degree",1,1669,"san diego","san diego",33.1123388343391,-116.442485449129,1
"10324",2222,29,6,95,37397.8646013513,"male",13,"White only","no 4-year degree",1,2239,"solano","solano",38.2625073120081,-121.85313560767,1
"10325",596,27,6,1,43690.1145391166,"male",16,"Asian only","4-year degree",1,1777,"alameda","alameda",37.7594941234609,-121.791877447614,1
"10326",1033,28,6,37,47426.6759532038,"female",16,"Black only","4-year degree",1,580,"los angeles","los angeles",34.1048642606819,-118.452968192265,1
"10327",1661,25,6,1,70241.3093686104,"female",16,"Asian only","4-year degree",1,1691,"alameda","alameda",37.5707168190934,-121.898855986611,1
"10328",1521,31,6,19,0,"female",11,"White only","no 4-year degree",1,137,"fresno","fresno",36.8027211943199,-119.410252368576,1
"10329",201,35,6,59,65000,"male",12,"White only","no 4-year degree",1,1002,"orange","orange",33.774367936546,-117.802921437993,1
"10330",1518,35,6,37,32689.7730152123,"female",9,"Black only","no 4-year degree",1,612,"los angeles","los angeles",34.4410795241132,-118.585356014083,1
"10331",1581,33,6,67,41610.0247294641,"male",13,"White only","no 4-year degree",1,1394,"sacramento","sacramento",38.454234307829,-121.522513945703,1
"10332",745,32,6,81,127060.526160523,"male",18,"Asian only","4-year degree",1,1920,"san mateo","san mateo",37.5187920658955,-122.290626564335,1
"10333",620,26,6,37,0,"male",16,"White only","4-year degree",NA,225,"los angeles","los angeles",34.1212062000165,-118.429380221601,1
"10334",1137,31,6,95,0,"female",11,"White only","no 4-year degree",1,2249,"solano","solano",38.2343891480155,-122.05681503775,1
"10335",2083,29,6,37,50478.4520938993,"female",16,"White only","4-year degree",1,405,"los angeles","los angeles",34.0573302084459,-117.910498321285,1
"10336",1773,32,6,59,5269.16784816422,"female",14,"Asian only","no 4-year degree",1,874,"orange","orange",33.7125409102242,-117.738470338447,1
"10337",231,33,6,37,0,"female",14,"American Indian, Alaskan Native only (AI)","no 4-year degree",NA,291,"los angeles","los angeles",34.0195289389721,-118.514857841743,1
"10338",521,33,6,99,24527.9751170892,"female",13,"White only","no 4-year degree",1,1030,"stanislaus","stanislaus",37.3930736693711,-121.144175930506,1
"10339",860,28,6,0,65010.38691625,"female",16,"White only","4-year degree",1,2065,"unknown","los angeles",37.519188538625,-121.175472446428,1
"10340",1138,31,6,59,18932.6329911128,"male",12,"Asian only","no 4-year degree",1,901,"orange","orange",33.7150724476922,-117.752174777794,1
"10341",207,27,6,0,30415.4658474028,"male",12,"White only","no 4-year degree",1,1257,"unknown","orange",37.6570618826767,-121.87281274318,1
"10342",653,26,6,37,0,"female",12,"White only","no 4-year degree",NA,628,"los angeles","los angeles",34.0878179620129,-118.37127981317,1
"10343",1970,32,6,59,77090.5285226181,"female",13,"White only","no 4-year degree",1,891,"orange","orange",33.7694483110117,-117.703632318729,1
"10344",2154,31,6,0,0,"female",16,"Asian only","4-year degree",NA,2039,"unknown","san diego",33.1333994995118,-116.932012921653,1
"10345",2122,29,6,73,35015.8559575677,"male",12,"White only","no 4-year degree",1,1526,"san diego","san diego",32.9222829193876,-116.942736245371,1
"10346",1708,34,6,0,0,"female",18,"White only","4-year degree",NA,1997,"unknown","los angeles",33.9492049262017,-118.268717937439,1
"10347",1947,25,6,77,9406.55112643288,"male",12,"White only","no 4-year degree",1,2203,"san joaquin","san joaquin",37.965751573844,-121.289793584063,1
"10348",534,30,6,0,92923.4913554974,"male",18,"Asian only","4-year degree",1,2006,"unknown","san mateo",37.4508815954627,-122.263924992403,1
"10349",1294,34,6,99,11998.6627724315,"male",14,"Asian only","no 4-year degree",1,1046,"stanislaus","stanislaus",37.3503104369956,-121.315546300966,1
"10350",1074,29,6,37,26186.9446911849,"male",16,"White only","4-year degree",1,220,"los angeles","los angeles",34.0244508127008,-118.643811250668,1
"10351",2245,31,6,0,95776.232432574,"male",13,"White only","no 4-year degree",1,1106,"unknown","los angeles",33.8620222226741,-118.353344320779,1
"10352",202,33,6,37,76176.1159306392,"male",16,"White only","4-year degree",1,743,"los angeles","los angeles",33.9167347272835,-118.004089070584,1
"10353",16,25,6,29,0,"female",12,"White only","no 4-year degree",NA,37,"kern","kern",35.0691861814753,-118.835502426109,1
"10354",647,25,6,0,15993.6692677438,"female",16,"White-Asian","4-year degree",1,87,"unknown","orange",37.4691184734825,-122.31352676513,1
"10355",667,28,6,1,49979.0260894224,"male",20,"White only","4-year degree",1,1710,"alameda","alameda",37.579667346611,-121.982446774466,1
"10356",357,25,6,0,0,"female",12,"White only","no 4-year degree",NA,1103,"unknown","san joaquin",37.992867292183,-121.396347867418,1
"10357",288,35,6,19,93304.3576458003,"male",12,"White only","no 4-year degree",1,121,"fresno","fresno",36.9931817482572,-119.661201925201,1
"10358",142,32,6,59,22000,"male",13,"White only","no 4-year degree",1,998,"orange","orange",33.724534352455,-117.779830100771,1
"10359",340,26,6,0,35000,"male",12,"White only","no 4-year degree",1,1192,"unknown","san joaquin",38.0531563509047,-121.379412669055,1
"10360",735,33,6,0,162559.029220138,"male",18,"Asian only","4-year degree",1,2038,"unknown","los angeles",34.0569130553417,-118.646354784207,1
"10361",1478,28,6,73,29000,"female",12,"White only","no 4-year degree",1,1574,"san diego","san diego",32.9993026037709,-117.074621980446,1
"10362",74,27,6,37,40612.7403900027,"male",16,"White only","4-year degree",1,811,"los angeles","los angeles",34.123836637689,-118.356815137585,1
"10363",2174,34,6,37,0,"male",12,"White only","no 4-year degree",NA,356,"los angeles","los angeles",34.0549102626045,-118.418961542709,1
"10364",37,34,6,37,69654.5001352206,"female",12,"White only","no 4-year degree",1,526,"los angeles","los angeles",34.1139988722019,-118.29771247813,1
"10365",2050,29,6,37,0,"male",14,"White-AI","no 4-year degree",NA,446,"los angeles","los angeles",34.1033704702923,-118.301757804703,1
"10366",153,33,6,59,0,"female",12,"White only","no 4-year degree",1,981,"orange","orange",33.6495152956482,-117.701800232518,1
"10367",656,27,6,0,38570.990068838,"female",16,"White only","4-year degree",1,1104,"unknown","los angeles",34.4792444764272,-118.628627414975,1
"10368",1250,31,6,37,45552.7390656061,"male",12,"Asian only","no 4-year degree",1,806,"los angeles","los angeles",34.0726050543835,-118.161748976719,1
"10369",930,30,6,73,53000,"male",20,"White only","4-year degree",1,1545,"san diego","san diego",33.1464272718375,-117.2465101023,1
"10370",521,33,6,99,25000,"female",13,"White only","no 4-year degree",1,1030,"stanislaus","stanislaus",37.5309679172069,-121.144386896399,1
"10371",1638,27,6,0,0,"male",12,"White only","no 4-year degree",NA,1194,"unknown","los angeles",34.0041931518887,-118.106869722603,1
"10372",1671,27,6,37,0,"male",14,"White only","no 4-year degree",0,640,"los angeles","los angeles",33.9768361654541,-118.37449917565,1
"10373",1334,32,6,107,15000,"male",12,"White only","no 4-year degree",0,2259,"tulare","tulare",36.3676810614407,-118.645646346209,1
"10374",974,30,6,77,36414.7357605398,"male",12,"Asian only","no 4-year degree",1,2211,"san joaquin","san joaquin",37.8893881547927,-121.407814289892,1
"10375",1700,35,6,0,79536.6677661147,"male",13,"White only","no 4-year degree",1,2004,"unknown","santa barbara",34.1214086923318,-118.486427946525,1
"10376",610,34,6,73,0,"female",14,"White only","no 4-year degree",NA,1597,"san diego","san diego",33.0958611646794,-117.287212819037,1
